expiry,tau,strike,type,bid,ask,last,volume,openInterest,impliedVolatility,spot,r,mid_price,moneyness,log_moneyness,underlying
2025-12-19,0.057494866529774126,684.0,call,8.63,8.68,8.73,102.0,2760.0,0.13352306915283202,683.469970703125,0.0403845900313004,8.655000000000001,1.0007754975633087,0.0007751970204435338,SPY
2025-12-19,0.057494866529774126,685.0,call,8.06,8.1,8.06,632.0,24029.0,0.1319361709594727,683.469970703125,0.0403845900313004,8.08,1.0022386196357698,0.002236117660118405,SPY
2025-12-19,0.057494866529774126,686.0,call,7.48,7.53,7.77,166.0,2745.0,0.1302577209472656,683.469970703125,0.0403845900313004,7.505000000000001,1.0037017417082308,0.0036949071237783824,SPY
2025-12-19,0.057494866529774126,687.0,call,7.02,7.07,7.08,115.0,4805.0,0.12992203094482419,683.469970703125,0.0403845900313004,7.045,1.0051648637806918,0.00515157162024254,SPY
2025-12-19,0.057494866529774126,689.0,call,6.02,6.05,5.99,907.0,3097.0,0.12690082092285154,683.469970703125,0.0403845900313004,6.035,1.0080911079256136,0.008058550411551634,SPY
2025-12-19,0.057494866529774126,690.0,call,5.56,5.6,5.64,14620.0,35354.0,0.12586323364257812,683.469970703125,0.0403845900313004,5.58,1.0095542299980746,0.009508876989198172,SPY
2025-12-19,0.057494866529774126,691.0,call,5.1,5.13,5.2,2278.0,2472.0,0.12421530090332032,683.469970703125,0.0403845900313004,5.115,1.0110173520705357,0.010957103165563045,SPY
2025-12-19,0.057494866529774126,693.0,call,4.33,4.37,4.58,168.0,3240.0,0.12278098907470703,683.469970703125,0.0403845900313004,4.35,1.0139435962154575,0.013847278587796247,SPY
2025-12-19,0.057494866529774126,694.0,call,3.97,4.0,4.05,198.0,2618.0,0.1217434017944336,683.469970703125,0.0403845900313004,3.9850000000000003,1.0154067182879185,0.015289239904697558,SPY
2025-12-19,0.057494866529774126,695.0,call,3.61,3.65,3.65,1178.0,25887.0,0.12073633178710938,683.469970703125,0.0403845900313004,3.63,1.0168698403603795,0.01672912496268523,SPY
2025-12-19,0.057494866529774126,697.0,call,2.96,2.99,3.09,126.0,2939.0,0.1183254672241211,683.469970703125,0.0403845900313004,2.975,1.0197960845053016,0.019602690158417067,SPY
2025-12-19,0.057494866529774126,698.0,call,2.68,2.72,2.81,220.0,4135.0,0.11771512176513671,683.469970703125,0.0403845900313004,2.7,1.0212592065777624,0.02103638216026548,SPY
2025-12-19,0.057494866529774126,701.0,call,1.99,2.02,2.01,107.0,2608.0,0.11600615447998047,683.469970703125,0.0403845900313004,2.005,1.0256485727951454,0.025325166432483222,SPY
2025-12-19,0.057494866529774126,702.0,call,1.78,1.81,1.81,113.0,4210.0,0.11524322265625,683.469970703125,0.0403845900313004,1.795,1.0271116948676065,0.026750683423704295,SPY
2025-12-19,0.057494866529774126,707.0,call,1.02,1.04,1.02,12311.0,4000.0,0.11304597900390626,683.469970703125,0.0403845900313004,1.03,1.0344273052299113,0.03384794529446592,SPY
2025-12-19,0.057494866529774126,711.0,call,0.63,0.65,0.7,64.0,2820.0,0.11206942626953123,683.469970703125,0.0403845900313004,0.64,1.0402797935197552,0.039489709201133996,SPY
2025-12-19,0.057494866529774126,713.0,call,0.51,0.53,0.53,64.0,1285.0,0.11267977172851562,683.469970703125,0.0403845900313004,0.52,1.0432060376646772,0.04229869981218914,SPY
2025-12-19,0.057494866529774126,717.0,call,0.34,0.35,0.4,102.0,3050.0,0.11402253173828125,683.469970703125,0.0403845900313004,0.345,1.049058525954521,0.04789311999751351,SPY
2025-12-19,0.057494866529774126,720.0,call,0.26,0.27,0.27,199.0,13015.0,0.11634184448242188,683.469970703125,0.0403845900313004,0.265,1.053447892171904,0.05206849140799406,SPY
2025-12-19,0.057494866529774126,740.0,call,0.08,0.09,0.09,277.0,26503.0,0.14063359375,683.469970703125,0.0403845900313004,0.08499999999999999,1.0827103336211235,0.07946746559610847,SPY
2025-12-19,0.057494866529774126,745.0,call,0.06,0.07,0.08,75.0,6939.0,0.14649291015625,683.469970703125,0.0403845900313004,0.065,1.0900259439834283,0.08620149777745253,SPY
2025-12-26,0.07665982203969883,625.0,call,58.16,61.44,60.57,330.0,339.0,0.27082028015136717,683.469970703125,0.040287298403242335,59.8,0.9144512952881111,-0.0894310708657054,SPY
2025-12-26,0.07665982203969883,675.0,call,15.16,15.44,15.52,75.0,1308.0,0.13971807556152344,683.469970703125,0.040287298403242335,15.3,0.98760739891116,-0.012470029729577045,SPY
2025-12-26,0.07665982203969883,680.0,call,11.9,11.96,11.98,195.0,1739.0,0.132119274597168,683.469970703125,0.040287298403242335,11.93,0.9949230092734649,-0.005089922431954494,SPY
2025-12-26,0.07665982203969883,682.0,call,10.59,10.66,10.59,205.0,545.0,0.12902177139282228,683.469970703125,0.040287298403242335,10.625,0.9978492534183868,-0.002153062758644803,SPY
2025-12-26,0.07665982203969883,683.0,call,9.98,10.05,10.04,67.0,366.0,0.12769427001953126,683.469970703125,0.040287298403242335,10.015,0.9993123754908478,-0.0006878610313167963,SPY
2025-12-26,0.07665982203969883,684.0,call,9.4,9.44,9.51,55.0,491.0,0.1261684063720703,683.469970703125,0.040287298403242335,9.42,1.0007754975633087,0.0007751970204435338,SPY
2025-12-26,0.07665982203969883,685.0,call,8.87,8.93,8.95,181.0,1434.0,0.12572590591430666,683.469970703125,0.040287298403242335,8.899999999999999,1.0022386196357698,0.002236117660118405,SPY
2025-12-26,0.07665982203969883,690.0,call,6.34,6.39,6.4,249.0,1606.0,0.1203090899658203,683.469970703125,0.040287298403242335,6.365,1.0095542299980746,0.009508876989198172,SPY
2025-12-26,0.07665982203969883,691.0,call,5.89,5.95,6.04,129.0,501.0,0.11942408905029298,683.469970703125,0.040287298403242335,5.92,1.0110173520705357,0.010957103165563045,SPY
2025-12-26,0.07665982203969883,693.0,call,5.06,5.11,5.35,166.0,1030.0,0.11744046630859376,683.469970703125,0.040287298403242335,5.085,1.0139435962154575,0.013847278587796247,SPY
2025-12-26,0.07665982203969883,696.0,call,3.97,4.01,4.0,102.0,791.0,0.11484649810791016,683.469970703125,0.040287298403242335,3.99,1.0183329624328405,0.018166939732312787,SPY
2025-12-26,0.07665982203969883,699.0,call,3.08,3.09,3.07,58.0,665.0,0.11252718536376952,683.469970703125,0.040287298403242335,3.085,1.0227223286502234,0.022468021631703305,SPY
2025-12-26,0.07665982203969883,700.0,call,2.79,2.83,2.82,303.0,2860.0,0.11197787445068358,683.469970703125,0.040287298403242335,2.81,1.0241854507226844,0.023897614441297763,SPY
2025-12-26,0.07665982203969883,705.0,call,1.74,1.77,1.85,74.0,735.0,0.10950597534179687,683.469970703125,0.040287298403242335,1.755,1.0315010610849893,0.031015082210161735,SPY
2025-12-26,0.07665982203969883,710.0,call,1.05,1.08,1.07,63.0,1623.0,0.10822424987792968,683.469970703125,0.040287298403242335,1.065,1.0388166714472942,0.03808224943325418,SPY
2025-12-31,0.09034907597535935,635.0,call,48.96,52.13,50.7,101.0,1424.0,0.23303989624023438,683.469970703125,0.04021871382627458,50.545,0.9290825160127208,-0.07355772170941527,SPY
2025-12-31,0.09034907597535935,640.0,call,45.2,46.41,46.31,156.0,3523.0,0.20075262145996092,683.469970703125,0.04021871382627458,45.805,0.9363981263750257,-0.06571454424838939,SPY
2025-12-31,0.09034907597535935,650.0,call,36.04,37.17,36.6,184.0,4492.0,0.18207605041503905,683.469970703125,0.04021871382627458,36.605000000000004,0.9510293470996355,-0.050210357712424145,SPY
2025-12-31,0.09034907597535935,651.0,call,35.09,36.45,36.11,100.0,224.0,0.1836324313354492,683.469970703125,0.04021871382627458,35.77,0.9524924691720965,-0.048673078393537655,SPY
2025-12-31,0.09034907597535935,656.0,call,30.87,32.2,31.77,127.0,176.0,0.17795621856689453,683.469970703125,0.04021871382627458,31.535000000000004,0.9598080795344014,-0.04102193165801787,SPY
2025-12-31,0.09034907597535935,658.0,call,29.03,30.34,30.12,200.0,252.0,0.1725241439819336,683.469970703125,0.04021871382627458,29.685000000000002,0.9627343236793233,-0.03797778927678973,SPY
2025-12-31,0.09034907597535935,659.0,call,28.2,29.48,29.07,59.0,170.0,0.1708456939697266,683.469970703125,0.04021871382627458,28.84,0.9641974457517843,-0.036459186099599666,SPY
2025-12-31,0.09034907597535935,665.0,call,23.47,24.37,24.31,123.0,2020.0,0.15976792388916017,683.469970703125,0.04021871382627458,23.92,0.9729761781865502,-0.02739567994625271,SPY
2025-12-31,0.09034907597535935,682.0,call,11.5,11.56,11.61,289.0,887.0,0.12999832412719725,683.469970703125,0.04021871382627458,11.530000000000001,0.9978492534183868,-0.002153062758644803,SPY
2025-12-31,0.09034907597535935,683.0,call,10.91,10.97,11.0,132.0,356.0,0.12899125411987306,683.469970703125,0.04021871382627458,10.940000000000001,0.9993123754908478,-0.0006878610313167963,SPY
2025-12-31,0.09034907597535935,685.0,call,9.77,9.82,9.73,205.0,5802.0,0.12680926910400392,683.469970703125,0.04021871382627458,9.795,1.0022386196357698,0.002236117660118405,SPY
2025-12-31,0.09034907597535935,687.0,call,8.68,8.73,8.61,75.0,546.0,0.12461202545166015,683.469970703125,0.04021871382627458,8.705,1.0051648637806918,0.00515157162024254,SPY
2025-12-31,0.09034907597535935,690.0,call,7.14,7.19,7.22,555.0,14617.0,0.12102624588012695,683.469970703125,0.04021871382627458,7.165,1.0095542299980746,0.009508876989198172,SPY
2025-12-31,0.09034907597535935,695.0,call,5.08,5.12,5.14,86.0,2233.0,0.11708951766967773,683.469970703125,0.04021871382627458,5.1,1.0168698403603795,0.01672912496268523,SPY
2025-12-31,0.09034907597535935,725.0,call,0.41,0.43,0.41,1256.0,5207.0,0.1128018408203125,683.469970703125,0.04021871382627458,0.42,1.0607635025342088,0.05898893425256783,SPY
2026-01-02,0.09582477754962354,655.0,call,32.51,32.9,31.57,156.0,414.0,0.17176121215820314,683.469970703125,0.040191490600857416,32.705,0.9583449574619405,-0.04254748496685492,SPY
2026-01-02,0.09582477754962354,665.0,call,24.2,24.51,24.37,108.0,230.0,0.1572044729614258,683.469970703125,0.040191490600857416,24.355,0.9729761781865502,-0.02739567994625271,SPY
2026-01-02,0.09582477754962354,680.0,call,13.36,13.48,13.82,846.0,995.0,0.1365137619018555,683.469970703125,0.040191490600857416,13.42,0.9949230092734649,-0.005089922431954494,SPY
2026-01-02,0.09582477754962354,683.0,call,11.49,11.54,11.6,146.0,173.0,0.1320124641418457,683.469970703125,0.040191490600857416,11.515,0.9993123754908478,-0.0006878610313167963,SPY
2026-01-02,0.09582477754962354,685.0,call,10.35,10.39,10.48,110.0,526.0,0.129891513671875,683.469970703125,0.040191490600857416,10.370000000000001,1.0022386196357698,0.002236117660118405,SPY
2026-01-02,0.09582477754962354,698.0,call,4.53,4.58,4.57,132.0,223.0,0.11840176040649414,683.469970703125,0.040191490600857416,4.555,1.0212592065777624,0.02103638216026548,SPY
2026-01-02,0.09582477754962354,708.0,call,2.05,2.09,2.12,156.0,301.0,0.1131375308227539,683.469970703125,0.040191490600857416,2.07,1.0358904273023724,0.035261373091612966,SPY
2026-01-02,0.09582477754962354,710.0,call,1.72,1.75,1.73,398.0,832.0,0.11219149536132811,683.469970703125,0.040191490600857416,1.7349999999999999,1.0388166714472942,0.03808224943325418,SPY
2026-01-02,0.09582477754962354,730.0,call,0.34,0.35,0.38,62.0,7534.0,0.11536529174804688,683.469970703125,0.040191490600857416,0.345,1.0680791128965137,0.06586181354032986,SPY
2026-01-02,0.09582477754962354,740.0,call,0.19,0.2,0.21,63.0,652.0,0.12305564453125001,683.469970703125,0.040191490600857416,0.195,1.0827103336211235,0.07946746559610847,SPY
2026-01-16,0.13415468856947296,640.0,call,48.4,48.81,48.49,226.0,16927.0,0.20462831512451168,683.469970703125,0.04000425975666072,48.605000000000004,0.9363981263750257,-0.06571454424838939,SPY
2026-01-16,0.13415468856947296,655.0,call,35.51,35.87,35.99,3023.0,11421.0,0.18418174224853517,683.469970703125,0.04000425975666072,35.69,0.9583449574619405,-0.04254748496685492,SPY
2026-01-16,0.13415468856947296,660.0,call,31.42,31.7,32.01,72.0,9256.0,0.1766287171936035,683.469970703125,0.04000425975666072,31.560000000000002,0.9656605678242454,-0.034942885581635615,SPY
2026-01-16,0.13415468856947296,670.0,call,23.71,23.95,24.05,232.0,14922.0,0.16349103118896485,683.469970703125,0.04000425975666072,23.83,0.9802917885488551,-0.019905008217095118,SPY
2026-01-16,0.13415468856947296,675.0,call,20.19,20.33,20.43,287.0,14345.0,0.1568382656860352,683.469970703125,0.04000425975666072,20.259999999999998,0.98760739891116,-0.012470029729577045,SPY
2026-01-16,0.13415468856947296,680.0,call,16.74,16.94,16.89,1847.0,15325.0,0.15039912109375003,683.469970703125,0.04000425975666072,16.84,0.9949230092734649,-0.005089922431954494,SPY
2026-01-16,0.13415468856947296,685.0,call,13.77,13.83,13.71,786.0,12613.0,0.14431092514038085,683.469970703125,0.04000425975666072,13.8,1.0022386196357698,0.002236117660118405,SPY
2026-01-16,0.13415468856947296,695.0,call,8.63,8.68,8.74,504.0,10956.0,0.1343928114318848,683.469970703125,0.04000425975666072,8.655000000000001,1.0168698403603795,0.01672912496268523,SPY
2026-01-16,0.13415468856947296,705.0,call,4.95,4.99,5.01,591.0,14908.0,0.12702289001464845,683.469970703125,0.04000425975666072,4.970000000000001,1.0315010610849893,0.031015082210161735,SPY
2026-01-16,0.13415468856947296,710.0,call,3.63,3.67,3.66,1225.0,22047.0,0.12430685272216799,683.469970703125,0.04000425975666072,3.65,1.0388166714472942,0.03808224943325418,SPY
2026-01-16,0.13415468856947296,715.0,call,2.64,2.67,2.66,899.0,16583.0,0.1225368508911133,683.469970703125,0.04000425975666072,2.6550000000000002,1.046132281809599,0.04509982209190072,SPY
2026-01-16,0.13415468856947296,720.0,call,1.9,1.93,1.9,508.0,13737.0,0.12152978088378906,683.469970703125,0.04000425975666072,1.915,1.053447892171904,0.05206849140799406,SPY
2026-01-16,0.13415468856947296,730.0,call,0.97,0.99,0.97,1285.0,12621.0,0.12098046997070314,683.469970703125,0.04000425975666072,0.98,1.0680791128965137,0.06586181354032986,SPY
2026-01-16,0.13415468856947296,735.0,call,0.71,0.73,0.75,1026.0,19921.0,0.12207909179687501,683.469970703125,0.04000425975666072,0.72,1.0753947232588186,0.07268777861072971,SPY
2026-01-16,0.13415468856947296,750.0,call,0.3,0.31,0.3,284.0,15117.0,0.12732806274414063,683.469970703125,0.04000425975666072,0.305,1.0973415543457332,0.09289048592824914,SPY
2026-01-30,0.17248459958932238,631.0,call,58.78,59.42,51.2,400.0,102.0,0.22649394119262695,683.469970703125,0.0398227658012822,59.1,0.923230027722877,-0.0798768580608937,SPY
2026-01-30,0.17248459958932238,646.0,call,44.4,45.38,33.12,51.0,222.0,0.195320546875,683.469970703125,0.0398227658012822,44.89,0.9451768588097916,-0.05638321681950504,SPY
2026-01-30,0.17248459958932238,675.0,call,23.07,23.28,23.29,72.0,2081.0,0.1651389639282227,683.469970703125,0.0398227658012822,23.175,0.98760739891116,-0.012470029729577045,SPY
2026-01-30,0.17248459958932238,679.0,call,20.36,20.65,21.09,99.0,535.0,0.16103439071655273,683.469970703125,0.0398227658012822,20.505,0.9934598872010039,-0.0065615930434107924,SPY
2026-01-30,0.17248459958932238,684.0,call,17.3,17.36,17.26,85.0,508.0,0.1542748147583008,683.469970703125,0.0398227658012822,17.33,1.0007754975633087,0.0007751970204435338,SPY
2026-01-30,0.17248459958932238,690.0,call,13.87,13.93,13.85,116.0,2306.0,0.14812558425903322,683.469970703125,0.0398227658012822,13.899999999999999,1.0095542299980746,0.009508876989198172,SPY
2026-01-30,0.17248459958932238,702.0,call,8.24,8.29,8.58,51.0,336.0,0.13706307281494146,683.469970703125,0.0398227658012822,8.265,1.0271116948676065,0.026750683423704295,SPY
2026-01-30,0.17248459958932238,705.0,call,7.16,7.21,7.14,148.0,2050.0,0.13520151916503909,683.469970703125,0.0398227658012822,7.1850000000000005,1.0315010610849893,0.031015082210161735,SPY
2026-01-30,0.17248459958932238,728.0,call,2.03,2.07,1.23,143.0,225.0,0.12540547454833983,683.469970703125,0.0398227658012822,2.05,1.0651528687515919,0.06311832759457914,SPY
2026-01-30,0.17248459958932238,735.0,call,1.36,1.39,1.42,70.0,596.0,0.12488668090820312,683.469970703125,0.0398227658012822,1.375,1.0753947232588186,0.07268777861072971,SPY
2026-01-30,0.17248459958932238,745.0,call,0.79,0.8,0.84,96.0,1828.0,0.12574116455078127,683.469970703125,0.0398227658012822,0.795,1.0900259439834283,0.08620149777745253,SPY
2026-02-20,0.2299794661190965,670.0,call,30.66,31.09,31.23,83.0,5165.0,0.18228967132568358,683.469970703125,0.039561000170120396,30.875,0.9802917885488551,-0.019905008217095118,SPY
2026-02-20,0.2299794661190965,675.0,call,27.17,27.4,27.31,68.0,6576.0,0.17524018127441404,683.469970703125,0.039561000170120396,27.285,0.98760739891116,-0.012470029729577045,SPY
2026-02-20,0.2299794661190965,690.0,call,17.7,17.76,17.68,233.0,6437.0,0.15778430114746095,683.469970703125,0.039561000170120396,17.73,1.0095542299980746,0.009508876989198172,SPY
2026-02-20,0.2299794661190965,695.0,call,14.96,15.02,15.08,204.0,9456.0,0.15271843383789066,683.469970703125,0.039561000170120396,14.99,1.0168698403603795,0.01672912496268523,SPY
2026-02-20,0.2299794661190965,700.0,call,12.54,12.59,12.57,840.0,5931.0,0.1484154983520508,683.469970703125,0.039561000170120396,12.565,1.0241854507226844,0.023897614441297763,SPY
2026-02-20,0.2299794661190965,705.0,call,10.37,10.42,10.6,79.0,3275.0,0.1444329942321777,683.469970703125,0.039561000170120396,10.395,1.0315010610849893,0.031015082210161735,SPY
2026-02-20,0.2299794661190965,720.0,call,5.44,5.48,5.53,161.0,2403.0,0.13477427734375003,683.469970703125,0.039561000170120396,5.460000000000001,1.053447892171904,0.05206849140799406,SPY
2026-02-20,0.2299794661190965,725.0,call,4.3,4.35,4.41,555.0,2750.0,0.1326380682373047,683.469970703125,0.039561000170120396,4.324999999999999,1.0607635025342088,0.05898893425256783,SPY
2026-02-20,0.2299794661190965,730.0,call,3.39,3.42,3.46,156.0,2152.0,0.13080703186035153,683.469970703125,0.039561000170120396,3.4050000000000002,1.0680791128965137,0.06586181354032986,SPY
2026-02-27,0.24914442162902123,670.0,call,32.08,32.3,32.37,75.0,630.0,0.18436484588623048,683.469970703125,0.0394764754002088,32.19,0.9802917885488551,-0.019905008217095118,SPY
2026-02-27,0.24914442162902123,680.0,call,25.15,25.38,25.36,106.0,787.0,0.17285983398437502,683.469970703125,0.0394764754002088,25.265,0.9949230092734649,-0.005089922431954494,SPY
2026-02-27,0.24914442162902123,694.0,call,16.8,16.86,16.9,192.0,193.0,0.1574486111450195,683.469970703125,0.0394764754002088,16.83,1.0154067182879185,0.015289239904697558,SPY
2026-02-27,0.24914442162902123,730.0,call,4.02,4.06,4.19,115.0,457.0,0.13329418960571288,683.469970703125,0.0394764754002088,4.039999999999999,1.0680791128965137,0.06586181354032986,SPY
2026-03-20,0.3066392881587953,675.0,call,32.13,32.33,32.24,188.0,6644.0,0.1849904499816894,683.469970703125,0.03923087715911888,32.230000000000004,0.98760739891116,-0.012470029729577045,SPY
2026-03-20,0.3066392881587953,680.0,call,28.76,28.94,28.85,142.0,6536.0,0.17954311676025392,683.469970703125,0.03923087715911888,28.85,0.9949230092734649,-0.005089922431954494,SPY
2026-03-20,0.3066392881587953,685.0,call,25.51,25.58,25.56,113.0,7263.0,0.17340914489746095,683.469970703125,0.03923087715911888,25.545,1.0022386196357698,0.002236117660118405,SPY
2026-03-20,0.3066392881587953,690.0,call,22.47,22.52,22.79,210.0,8773.0,0.16828224304199224,683.469970703125,0.03923087715911888,22.494999999999997,1.0095542299980746,0.009508876989198172,SPY
2026-03-20,0.3066392881587953,700.0,call,17.01,17.09,17.05,398.0,18715.0,0.1593864579772949,683.469970703125,0.03923087715911888,17.05,1.0241854507226844,0.023897614441297763,SPY
2026-03-20,0.3066392881587953,705.0,call,14.56,14.63,14.62,124.0,3796.0,0.1548851602172852,683.469970703125,0.03923087715911888,14.595,1.0315010610849893,0.031015082210161735,SPY
2026-03-20,0.3066392881587953,720.0,call,8.74,8.79,8.79,142.0,22568.0,0.14441773559570312,683.469970703125,0.03923087715911888,8.765,1.053447892171904,0.05206849140799406,SPY
2026-03-20,0.3066392881587953,730.0,call,5.99,6.03,6.06,1812.0,10571.0,0.13935186828613283,683.469970703125,0.03923087715911888,6.01,1.0680791128965137,0.06586181354032986,SPY
2026-03-20,0.3066392881587953,750.0,call,2.67,2.69,2.67,466.0,22871.0,0.13352306915283202,683.469970703125,0.03923087715911888,2.6799999999999997,1.0973415543457332,0.09289048592824914,SPY
2026-03-31,0.33675564681724846,695.0,call,20.81,20.89,21.25,166.0,1208.0,0.16381146255493167,683.469970703125,0.03910690497871312,20.85,1.0168698403603795,0.01672912496268523,SPY
2026-05-29,0.49828884325804246,673.0,call,43.79,44.34,39.23,400.0,160.0,0.20302615829467768,683.469970703125,0.038494162931226907,44.065,0.9846811547662381,-0.015437390957379038,SPY
2026-06-18,0.5530458590006845,700.0,call,29.53,29.64,29.5,83.0,8693.0,0.18142755836486815,683.469970703125,0.03830546331330225,29.585,1.0241854507226844,0.023897614441297763,SPY
2026-06-18,0.5530458590006845,750.0,call,9.12,9.2,9.15,797.0,14762.0,0.1505211901855469,683.469970703125,0.03830546331330225,9.16,1.0973415543457332,0.09289048592824914,SPY
2026-06-30,0.5859000684462696,670.0,call,49.5,49.95,50.19,93.0,2170.0,0.20706206764221188,683.469970703125,0.03819663652728865,49.725,0.9802917885488551,-0.019905008217095118,SPY
2026-06-30,0.5859000684462696,675.0,call,46.03,46.46,46.39,102.0,210.0,0.2024921060180664,683.469970703125,0.03819663652728865,46.245000000000005,0.98760739891116,-0.012470029729577045,SPY
2026-06-30,0.5859000684462696,690.0,call,36.39,36.51,37.06,52.0,538.0,0.18883562637329104,683.469970703125,0.03819663652728865,36.45,1.0095542299980746,0.009508876989198172,SPY
2026-09-18,0.8049281314168378,705.0,call,37.78,37.9,38.37,308.0,1838.0,0.1925282164001465,683.469970703125,0.03755030195992251,37.84,1.0315010610849893,0.031015082210161735,SPY
2026-12-18,1.054072553045859,730.0,call,34.13,34.28,34.27,136.0,1602.0,0.18792010818481442,683.469970703125,0.036966423372968744,34.205,1.0680791128965137,0.06586181354032986,SPY
2026-12-18,1.054072553045859,740.0,call,29.48,29.63,29.5,206.0,2653.0,0.18241174041748048,683.469970703125,0.036966423372968744,29.555,1.0827103336211235,0.07946746559610847,SPY
2027-03-19,1.3032169746748803,705.0,call,56.1,56.3,56.26,461.0,460.0,0.21047618755340575,683.469970703125,0.03652151467826392,56.2,1.0315010610849893,0.031015082210161735,SPY
2027-03-19,1.3032169746748803,715.0,call,50.38,50.58,50.86,163.0,198.0,0.204635944442749,683.469970703125,0.03652151467826392,50.480000000000004,1.046132281809599,0.04509982209190072,SPY
