expiry,tau,strike,type,bid,ask,last,volume,openInterest,impliedVolatility,spot,r,mid_price,moneyness,log_moneyness,underlying
2026-01-16,0.13415468856947296,405.0,call,45.0,45.2,45.55,66.0,1188,0.5019275881958009,430.1700134277344,0.04000425975666072,45.1,0.9414882194433509,-0.06029344350346636,TSLA
2026-01-16,0.13415468856947296,410.0,call,42.0,42.2,41.87,115.0,6597,0.5001270690917969,430.1700134277344,0.04000425975666072,42.1,0.9531115307945034,-0.04802335091165203,TSLA
2026-01-16,0.13415468856947296,420.0,call,36.35,36.55,36.48,933.0,11345,0.49777723907470706,430.1700134277344,0.04000425975666072,36.45,0.9763581534968083,-0.02392579933259156,TSLA
2026-01-16,0.13415468856947296,425.0,call,33.75,33.95,33.99,378.0,1390,0.496373444519043,430.1700134277344,0.04000425975666072,33.85,0.9879814648479609,-0.012091341685588623,TSLA
2026-01-16,0.13415468856947296,435.0,call,29.05,29.2,29.21,331.0,2094,0.49469499450683596,430.1700134277344,0.04000425975666072,29.125,1.0112280875502657,0.0111655204786785,TSLA
2026-01-16,0.13415468856947296,450.0,call,22.9,23.1,23.0,944.0,29991,0.49384051086425784,430.1700134277344,0.04000425975666072,23.0,1.0460980216037232,0.04506707215435991,TSLA
2026-01-16,0.13415468856947296,460.0,call,19.55,19.65,19.66,256.0,9935,0.4939015454101563,430.1700134277344,0.04000425975666072,19.6,1.0693446443060282,0.06704597887313513,TSLA
2026-01-16,0.13415468856947296,470.0,call,16.6,16.7,16.45,454.0,27167,0.4952137881469727,430.1700134277344,0.04000425975666072,16.65,1.092591267008333,0.0885521840940987,TSLA
2026-02-20,0.2299794661190965,400.0,call,60.1,60.5,60.06,83.0,3284,0.5468795312500001,430.1700134277344,0.039561000170120396,60.3,0.9298649080921985,-0.0727159635020235,TSLA
2026-02-20,0.2299794661190965,420.0,call,49.2,49.65,49.92,200.0,3384,0.5410354734802247,430.1700134277344,0.039561000170120396,49.425,0.9763581534968083,-0.02392579933259156,TSLA
2026-02-20,0.2299794661190965,430.0,call,44.55,44.75,44.6,548.0,3071,0.539692713470459,430.1700134277344,0.039561000170120396,44.65,0.9996047761991134,-0.0003953019223973602,TSLA
2026-02-20,0.2299794661190965,460.0,call,32.35,32.5,32.43,108.0,2391,0.536183227081299,430.1700134277344,0.039561000170120396,32.425,1.0693446443060282,0.06704597887313513,TSLA
2026-03-20,0.3066392881587953,405.0,call,64.3,64.7,64.85,98.0,1074,0.551686001739502,430.1700134277344,0.03923087715911888,64.5,0.9414882194433509,-0.06029344350346636,TSLA
2026-03-20,0.3066392881587953,430.0,call,51.8,52.05,52.15,459.0,4140,0.5450332362365724,430.1700134277344,0.03923087715911888,51.925,0.9996047761991134,-0.0003953019223973602,TSLA
2026-03-20,0.3066392881587953,440.0,call,47.5,47.7,47.72,120.0,1795,0.5442855630493165,430.1700134277344,0.03923087715911888,47.6,1.0228513989014183,0.022594216302301347,TSLA
2026-03-20,0.3066392881587953,470.0,call,36.2,36.45,36.38,60.0,2207,0.5419967675781252,430.1700134277344,0.03923087715911888,36.325,1.092591267008333,0.0885521840940987,TSLA
2026-04-17,0.38329911019849416,450.0,call,50.6,50.9,51.0,117.0,3024,0.5539290213012696,430.1700134277344,0.03892146601746865,50.75,1.0460980216037232,0.04506707215435991,TSLA
2026-04-17,0.38329911019849416,465.0,call,45.2,45.4,45.22,128.0,1143,0.5538679867553712,430.1700134277344,0.03892146601746865,45.3,1.0809679556571807,0.07785689497735085,TSLA
2026-04-17,0.38329911019849416,470.0,call,43.45,43.65,43.53,78.0,1032,0.5533797103881836,430.1700134277344,0.03892146601746865,43.55,1.092591267008333,0.0885521840940987,TSLA
2026-05-15,0.459958932238193,430.0,call,66.75,67.05,66.75,361.0,735,0.5758709405517577,430.1700134277344,0.03863183798327617,66.9,0.9996047761991134,-0.0003953019223973602,TSLA
2026-06-18,0.5530458590006845,450.0,call,65.0,65.35,65.3,89.0,10384,0.574696025543213,430.1700134277344,0.03830546331330225,65.175,1.0460980216037232,0.04506707215435991,TSLA
2027-01-15,1.1307323750855578,420.0,call,111.7,112.45,112.0,71.0,3073,0.602039502105713,430.1700134277344,0.03681571621496807,112.075,0.9763581534968083,-0.02392579933259156,TSLA
